"join_id","Sample Code","Location","variety","Ind_ID","Life_S","Large Ind?","Type of analysis","Supplement for Carageenan","...10","PE_mg_per_g_sample_mean","PE_mg_per_mL_mean","PE_scaled_mean","X455_mean","X564_mean","X592_mean","Xred_mean","total_PE_mg_mean","PE_mg_per_g_sample_sd","PE_mg_per_mL_sd","PE_scaled_sd","X455_sd","X564_sd","X592_sd","Xred_sd","total_PE_mg_sd","PE_mg_per_g_sample_se","PE_mg_per_mL_se","PE_scaled_se","X455_se","X564_se","X592_se","Xred_se","total_PE_mg_se","PE_mg_per_g_sample_cv","PE_mg_per_mL_cv","PE_scaled_cv","X455_cv","X564_cv","X592_cv","Xred_cv","total_PE_mg_cv","PE_mg_per_g_sample_max_dev_pct","PE_mg_per_mL_max_dev_pct","PE_scaled_max_dev_pct","X455_max_dev_pct","X564_max_dev_pct","X592_max_dev_pct","Xred_max_dev_pct","total_PE_mg_max_dev_pct","PE_mg_per_g_sample_n","PE_mg_per_mL_n","PE_scaled_n","X455_n","X564_n","X592_n","Xred_n","total_PE_mg_n","PE_mg_per_g_sample_included_rows","PE_mg_per_mL_included_rows","PE_scaled_included_rows","X455_included_rows","X564_included_rows","X592_included_rows","Xred_included_rows","total_PE_mg_included_rows","PE_mg_per_g_sample_excluded_rows","PE_mg_per_mL_excluded_rows","PE_scaled_excluded_rows","X455_excluded_rows","X564_excluded_rows","X592_excluded_rows","Xred_excluded_rows","total_PE_mg_excluded_rows","join_ids","avg_sample_weight","replicate_date","replicate_count"
"Lab_32","R03","Mendieta","C.Cham","I34","Gam","Yes","Full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lab_35","Carp 01","Mendieta","C.Cham",NA,"Carp","No","Partial",NA,NA,0.0506442028794726,0.000848,50.6442028794726,0.0314444444444444,0.0214444444444444,0.0101111111111111,12388.3333333333,0.001272,0.0279469498276245,0.00045367830012025,27.9469498276245,0.00283496684937179,0.00447627490632971,0.00134715062810913,4298.86174857175,0.00068051745018037,0.016135179006008,0.00026193128869991,16.135179006008,0.00163676887362847,0.00258437852213622,0.00077777777777777,2481.94898774688,0.00039289693304987,0.551829197393728,0.534997995424824,0.551829197393728,0.0901579563404457,0.208738208067188,0.133234677505298,0.347008885933411,0.534997995424824,60.8197610844773,60.3773584905661,60.8197610844773,10.2473498233215,23.8341968911917,15.3846153846154,37.061751648056,60.3773584905661,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G10, G11, G12",25.2666666666667,"2025-05-12",3
"Lab_36","R05","Mendieta","C.Cham",NA,"Gam/Tetra",NA,NA,NA,NA,0.0372489298919576,0.00064,37.2489298919576,0.092,0.0666666666666667,0.0536666666666667,9165.33333333333,0.00096,0.0394692380409948,0.00068065850468498,39.4692380409949,0.0982768199187038,0.0811931852641177,0.0698880056471304,6481.14568061337,0.00102098775702748,0.0227875752076778,0.00039297837090608,22.7875752076778,0.056740148435164,0.0468769073686015,0.0403498588734968,3741.89120335931,0.00058946755635912,1.0596073002762,1.06352891357029,1.05960730027621,1.06822630346417,1.21789777896176,1.30226097479125,0.707136930529535,1.06352891357029,121.014621451243,121.25,121.014621451243,123.188405797101,140.5,150.310559006211,81.6191446028513,121.25,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H01, H02, H03",25.4666666666667,"2025-05-12",3
"Lab_37","R01","Mendieta","C.Cham",NA,"Carp",NA,NA,NA,NA,0.194793866530762,0.003328,194.793866530762,0.0608888888888889,0.0662222222222222,0.0328888888888889,41273.6666666667,0.004992,0.0189830596782385,0.00039019994874423,18.9830596782385,0.00885897745123451,0.00718279838173066,0.00333888426695926,3469.10742602954,0.00058529992311634,0.0109598746152737,0.00022528204544526,10.9598746152737,0.00511473301621507,0.004146990579227,0.00192770573032194,2002.89010626589,0.00033792306816788,0.0974520400273522,0.117247580752473,0.0974520400273522,0.145494155221005,0.108465076234188,0.101520129738626,0.0840513505632214,0.117247580752473,10.3242862792303,13.2211538461539,10.3242862792303,15.1459854014599,12.248322147651,10.472972972973,9.65345135316304,13.2211538461538,3,3,3,3,3,3,3,3,124,124,124,124,124,124,123,124,3,3,3,3,3,3,4,3,"H04, H05, H06, D02",25.4,"Mixed (2025-05-12; NA)",4
"Lab_38","R03","Mendieta","C.Cham",NA,"Gam/Tetra",NA,NA,NA,NA,0.0337946379619138,4e-04,33.7946379619138,0.0273333333333333,0.0146666666666667,0.008,2200.66666666667,6e-04,0.0178894831660224,0.00018330302779823,17.8894831660224,0.00088191710368819,0.00088191710368819,0.00166666666666667,434.504698862203,0.00027495454169735,0.0103284979215663,0.00010583005244258,10.3284979215663,0.00050917507721731,0.00050917507721731,0.00096225044864937,250.86140485225,0.00015874507866387,0.529358627430295,0.458257569495583,0.529358627430295,0.0322652598910315,0.0601307116151044,0.208333333333333,0.197442304844988,0.458257569495583,57.5594521881378,49.9999999999999,57.5594521881378,3.65853658536584,6.81818181818182,20.8333333333334,22.7961223871554,49.9999999999999,3,3,3,3,3,3,3,3,235,235,235,234,234,234,125,235,14,14,14,15,15,15,34,14,"F09, F10, H07, H08, H09",19.18,"Mixed (2025-05-06; 2025-05-12)",5
"Lab_39","R04","Mendieta","F. Glom",NA,"Gam/Tetra",NA,NA,NA,NA,0.0524587574587575,0.001048,52.4587574587575,0.0515555555555556,0.0567777777777778,0.0282222222222222,12707,0.001572,0.00306783292492652,0.00022299775783626,3.06783292492652,0.0183252507435728,0.0187863228420552,0.0080645543607218,559.112689893549,0.00033449663675439,0.00177121416503512,0.00012874781551544,1.77121416503512,0.0105800884497691,0.0108462885499438,0.0046560726310571,322.803862017376,0.00019312172327317,0.0584808537895396,0.212784120072769,0.0584808537895396,0.355446673905506,0.330874570603712,0.285751926167308,0.044000369079527,0.212784120072769,6.57723060452975,23.6641221374046,6.57723060452974,37.9310344827586,35.0293542074364,32.2834645669291,4.58015267175572,23.6641221374046,3,3,3,3,3,3,3,3,145,345,145,134,345,134,345,345,23,12,23,25,12,25,12,12,"F11, F12, H10, H11, H12",19.68,"Mixed (2025-05-06; 2025-05-12)",5
"Lab_40","R03","Mendieta","F. Glom",NA,"Carp",NA,NA,NA,NA,0.0240918584715941,0.000304,24.0918584715941,0.0328888888888889,0.0182222222222222,0.0102222222222222,8507.33333333333,0.000456,0.00677893517358097,8.42852300228217e-05,6.77893517358097,0.00694688845881803,0.00443888541231959,0.00337199797899856,1669.33789269878,0.00012642784503423,0.003913820047286,4.86621002423856e-05,3.913820047286,0.0040107879217289,0.00256279168770462,0.00194682394088169,963.792681718083,7.29931503635785e-05,0.281378673279763,0.277254046127703,0.281378673279763,0.211222959896494,0.24359737018827,0.329869367510728,0.19622340248007,0.277254046127703,28.7208124338788,28.9473684210526,28.7208124338788,22.972972972973,26.8292682926829,38.0434782608695,21.8987540161429,28.9473684210526,3,3,3,3,3,3,3,3,123,124,123,123,123,123,123,124,4,3,4,4,4,4,4,3,"A01, A02, A03, D05",25.7,"Mixed (2025-05-15; NA)",4
"Lab_41","R05","Mendieta","F. Glom",NA,"Gam/Tetra",NA,NA,NA,NA,0.0858092948717949,0.001448,85.8092948717949,0.0336666666666667,0.0273333333333333,0.0106666666666667,21221.3333333333,0.002172,0.00648915289831975,0.00013218169313486,6.48915289831975,0.0144683562761405,0.00754983443527075,0.00568624070307733,1187.76554925625,0.0001982725397023,0.00374651417265755,7.63151361133559e-05,3.74651417265755,0.00835330939076111,0.00435889894354067,0.0032829526005987,685.756759597259,0.00011447270417003,0.0756229602867032,0.0912856996787755,0.0756229602867032,0.429753156717044,0.27621345494893,0.533085065913499,0.0559703544824194,0.0912856996787756,8.16135960407139,9.39226519337021,8.16135960407139,49.5049504950495,29.2682926829268,59.375,5.66411158582558,9.39226519337021,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A04, A05, A06",25.3333333333333,"2025-05-15",3
"Lab_42","R01","Mendieta","C.Cham",NA,"Gam/Tetra",NA,NA,NA,NA,0.0558682585176046,0.000936,55.8682585176046,0.0278888888888889,0.0188888888888889,0.00844444444444444,14131.6666666667,0.001404,0.00704106957729531,0.00013362634470792,7.04106957729531,0.00450102868900646,0.00309719108105919,0.00171053381314896,1161.11254120061,0.00020043951706188,0.00406516341583433,7.71492060879437e-05,4.06516341583433,0.00259867012522811,0.00178816410438123,0.00098757715747951,670.368638221621,0.00011572380913191,0.12602987392343,0.142763188790513,0.12602987392343,0.161391466936487,0.163968939585487,0.202563214715009,0.0821638783724926,0.142763188790514,12.8279655171102,15.3846153846154,12.8279655171102,16.3346613545817,18.2352941176471,22.3684210526316,9.48460903408421,15.3846153846154,3,3,3,3,3,3,3,3,234,234,234,234,234,124,234,234,1,1,1,1,1,3,1,1,"G08, A07, A08, A09",21.375,"Mixed (2025-05-06; 2025-05-15)",4
"Lab_43","R04","Concession","C.Cham",NA,"Gam/Tetra",NA,NA,NA,NA,0.0992391831890385,0.003048,99.2391831890385,0.0294444444444444,0.0356666666666667,0.0142222222222222,34650.8888888889,0.004572,0.0291273264236078,0.00091294687687729,29.1273264236078,0.00287389270141724,0.00656590520119741,0.00038490017945975,3739.43760378384,0.00136942031531594,0.0168166697514441,0.00052709012512093,16.8166697514441,0.00165924272478534,0.00379082713538489,0.00022222222222222,2158.96530716241,0.00079063518768139,0.2935063095806,0.299523253568665,0.2935063095806,0.0976039030670005,0.184090800033572,0.0270632938682638,0.107917508718887,0.299523253568665,32.2316598226741,30.7086614173228,32.2316598226741,10.5660377358491,20.5607476635514,3.12500000000002,11.8897062124428,30.7086614173228,3,3,3,3,3,3,3,3,367,456,367,356,567,357,245,456,1245,1237,1245,1247,1234,1246,1367,1237,"G11, G12, H01, A10, A11, A12, D07",18.4571428571429,"Mixed (2025-05-06; 2025-05-15; NA)",7
"Lab_44","R03","Concession","C.Cham",NA,"Gam/Tetra",NA,NA,NA,NA,0.116948891031823,0.00196,116.948891031823,0.0282222222222222,0.0265555555555556,0.00888888888888889,26178.4444444444,0.00294,0.00266429774507049,8.42852300228213e-05,2.66429774507049,0.00245703826527733,0.00397678448181629,0.0007698003589195,1151.36683667396,0.00012642784503423,0.00153823302031776,4.86621002423854e-05,1.53823302031776,0.00141857170386708,0.00229599759108576,0.00044444444444444,664.741953089717,7.2993150363578e-05,0.0227817273132202,0.0430026683789905,0.0227817273132202,0.0870604109743936,0.149753390528647,0.0866025403784438,0.0439814840456763,0.0430026683789904,2.60892509647414,4.4897959183673,2.60892509647413,9.84251968503937,17.1548117154812,10,4.57076644907175,4.48979591836729,3,3,3,3,3,3,3,3,456,456,456,145,145,345,125,456,123,123,123,236,236,126,346,123,"H02, H03, H04, B01, B02, B03",17.4333333333333,"Mixed (2025-05-06; 2025-05-15)",6
"Lab_45","R02","CC","C.Cham",NA,"Gam/Tetra",NA,NA,NA,NA,0.102393849206349,0.00176,102.393849206349,0.0178888888888889,0.0155555555555556,0.00488888888888889,17177,0.00264,0.0362796003176864,0.00057616664256098,36.2796003176864,0.00596595278162613,0.00926362859870876,0.0022194427061598,1814.3531446037,0.00086424996384148,0.0209460370095083,0.00033264996618066,20.9460370095083,0.00344444444444444,0.00534835846513722,0.00128139584385231,1047.51727644199,0.000498974949271,0.354314254214372,0.327367410546015,0.354314254214372,0.333500466053635,0.595518981345563,0.453976917169049,0.105626893206247,0.327367410546015,40.9124819547925,37.7272727272727,40.9124819547925,38.5093167701863,67.8571428571429,50,10.8594826415168,37.7272727272727,3,3,3,3,3,3,3,3,234,234,234,124,124,124,234,234,1,1,1,3,3,3,1,1,"H06, B04, B05, B06",21.775,"Mixed (2025-05-07; 2025-05-15)",4
"Lab_46","R03","CC","C.Cham",NA,"Carp",NA,NA,NA,NA,0.0339858759802369,0.000424,33.9858759802369,0.0164444444444444,0.0101111111111111,0.00244444444444444,8839.22222222222,0.000636,0.00689431171505382,0.00011838918869559,6.89431171505382,0.00150308325094096,0.00083887049280786,0.00050917507721731,263.400272785933,0.00017758378304338,0.00398043272456351,6.83520299625401e-05,3.98043272456351,0.00086780551954518,0.00048432210483785,0.00029397236789606,152.074218397579,0.00010252804494381,0.202858143749566,0.279219784659409,0.202858143749566,0.0914037112058694,0.0829652135744041,0.208298895225264,0.0297990327840986,0.279219784659409,23.4093468628117,32.0754716981131,23.4093468628117,9.45945945945945,8.79120879120882,22.7272727272726,3.36128115847297,32.0754716981131,3,3,3,3,3,3,3,3,234,234,234,234,234,134,145,234,15,15,15,15,15,25,23,15,"H09, H10, B07, B08, B09",18.34,"Mixed (2025-05-07; 2025-05-15)",5
"Lab_47","R03","CC","C.Cham",NA,"Gam/Tetra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lab_48","R02","7H","F. Glom",NA,"Carp",NA,NA,NA,NA,0.0771039722257318,0.001328,77.1039722257318,0.0198888888888889,0.0205555555555556,0.00711111111111111,17920.6666666667,0.001992,0.0140331222068381,0.0001817250670656,14.0331222068381,0.00390631018472155,0.00433760473243181,0.00083887049280786,2067.8492046891,0.00027258760059841,0.00810202688368887,0.00010491901638883,8.10202688368887,0.00225530923668716,0.0025043172599077,0.00048432210483785,1193.8732949708,0.00015737852458324,0.182002584325413,0.136841164959043,0.182002584325413,0.196406657332368,0.211018608604791,0.117966163051105,0.115389078048943,0.136841164959043,20.9786597681807,15.6626506024097,20.9786597681807,22.3463687150838,21.6216216216216,12.5,13.0780104906812,15.6626506024097,3,3,3,3,3,3,3,3,234,234,234,124,234,123,234,234,1,1,1,3,1,4,1,1,"H11, B10, B11, B12",21.925,"Mixed (2025-05-07; 2025-05-15)",4
"Lab_49","R01","7H","C.Cham",NA,"Gam/Tetra",NA,NA,NA,NA,0.0613372967586782,0.000968,61.3372967586782,0.0228888888888889,0.0178888888888889,0.00655555555555555,14946.6666666667,0.001452,0.01032932520481,0.00014062716664997,10.32932520481,0.00126197963240006,0.00269430125621825,0.00211695098702862,711.044536814209,0.00021094074997496,0.00596363868754425,8.11911325207378e-05,5.96363868754425,0.000728604280478,0.00155555555555555,0.00122222222222222,410.521754735496,0.0001217866987811,0.168402028629483,0.145275998605347,0.168402028629483,0.0551350324834979,0.150613113701641,0.322924726834875,0.0475721144166509,0.145275998605347,18.9016118034907,16.5289256198347,18.9016118034907,6.31067961165049,17.3913043478261,37.2881355932203,5.29661016949152,16.5289256198347,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C01, C02, C03",23.7333333333333,"2025-05-15",3
"Lab_50","R03","7H","F. Glom",NA,"Carp",NA,NA,NA,NA,0.0138444499138567,0.000224,13.8444499138567,0.0206666666666667,0.00866666666666667,0.00333333333333333,4982,0.000336,0.00488012648376004,7.33212111192931e-05,4.88012648376004,0.00472581562625261,0.00351188458428425,0.00264575131106459,1292.66791301298,0.00010998181667894,0.00281754233907828,4.23320209770333e-05,2.81754233907828,0.00272845092395748,0.00202758751009941,0.00152752523165195,746.322167550836,6.34980314655499e-05,0.352496958284748,0.327326835353987,0.352496958284748,0.228668498044481,0.405217452032798,0.793725393319378,0.259467666200919,0.327326835353987,38.8159999999999,35.7142857142856,38.8159999999999,25.8064516129032,42.3076923076923,90.0000000000001,29.0311789107453,35.7142857142856,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C04, C05, C06",24.4666666666667,"2025-05-15",3
"Lab_51","R03","7H","C.Cham",NA,"Carp",NA,NA,NA,NA,0.021301161938658,0.000348,21.301161938658,0.0241666666666667,0.0106666666666667,0.00366666666666667,6630.33333333333,0.000522,0.0257542901126398,0.00042426406871192,25.7542901126398,0.00164991582276862,0.00235702260395516,0.00188561808316413,2498.91536471326,0.00063639610306789,0.0182110331832932,3e-04,18.2110331832932,0.00116666666666667,0.00166666666666667,0.00133333333333333,1767,0.00045,1.20905564620398,1.21914962273543,1.20905564620398,0.0682723788731841,0.220970869120797,0.51425947722658,0.376891362633341,1.21914962273543,85.4931446262717,86.2068965517243,85.4931446262717,4.82758620689656,15.625,36.3636363636363,26.6502438288673,86.2068965517243,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C07, C08",23.95,"2025-05-15",2
"Lab_52","R01","7H","C.Cham",NA,"Carp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lab_53","R04","7H","C.Cham",NA,"Carp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lab_54","R01","Ilo","C.Cham","Ilo_01","Gam","Yes","Full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lab_55","R02","Ilo","C.Cham","Ilo_02","Gam","Yes","Full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lab_56","R03","Ilo","C.Cham","Ilo_03","Gam","Yes","Full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lab_57","R01","Lima Market Freeze Dry","C.Cham",NA,"Gam",NA,NA,NA,NA,0.0957343550446999,0.001608,95.7343550446999,0.0241666666666667,0.0311666666666667,0.0161666666666667,21256.1666666667,0.002412,0.00079470493926453,6.78822509939093e-05,0.794704939264523,0.0148492424049175,0.0120208152801713,0.0120208152801713,1194.30335342408,0.00010182337649086,0.00056194125159639,4.80000000000005e-05,0.561941251596387,0.0105,0.00849999999999999,0.0085,844.5,7.20000000000007e-05,0.00830114684423862,0.0422153302200928,0.00830114684423854,0.614451409858655,0.385694607919935,0.743555584340493,0.0561862057328028,0.0422153302200928,0.586979722518644,2.9850746268657,0.586979722518646,43.448275862069,27.2727272727272,52.5773195876288,3.97296470828073,2.98507462686571,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E01, E02",25.2,NA,2
"Lab_58","R02","Lima Market Freeze Dry","C.Cham",NA,"Gam",NA,NA,NA,NA,0.0529523252412986,0.000924,52.9523252412986,0.0268333333333333,0.0233333333333333,0.0128333333333333,10241.1666666667,0.001386,0.0122253571364432,0.0002206173157302,12.2253571364432,0.00117851130197758,0.00047140452079102,0.00259272486435067,1044.39671581253,0.0003309259735953,0.00864463293360635,0.000156,8.64463293360635,0.00083333333333333,0.00033333333333332,0.00183333333333333,738.5,0.000234,0.230874793141443,0.238763328712342,0.230874793141443,0.0439196758500962,0.0202030508910439,0.202030508910442,0.101980247935215,0.238763328712342,16.3253131835356,16.883116883117,16.3253131835356,3.10559006211181,1.4285714285714,14.2857142857143,7.21109248620763,16.883116883117,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E03, E04",26.15,NA,2
"Lab_59","R03","Lima Market Freeze Dry","C.Cham",NA,"Gam",NA,NA,NA,NA,0.04,0.00072,40,0.0286666666666667,0.0226666666666667,0.0136666666666667,10403.6666666667,0.00108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E05",27,NA,1
"Lab_60","R01","Lima Market Oven Dry","C.Cham",NA,"Gam",NA,NA,NA,NA,0.0296156996363398,0.000468,29.6156996363398,0.0421666666666667,0.0256666666666667,0.0166666666666667,7203.66666666667,0.00070199999999999,0.0302237588378343,0.00045820519420888,30.2237588378343,0.0120208152801713,0.014142135623731,0.00989949493661167,3756.15122166294,0.00068730779131332,0.0213714248271795,0.000324,21.3714248271795,0.0085,0.01,0.007,2656,0.000486,1.02053165074474,0.979070927796759,1.02053165074474,0.285078623245169,0.550992297028479,0.5939696961967,0.521422130627404,0.979070927796759,72.1624850657109,69.2307692307693,72.1624850657109,20.1581027667984,38.961038961039,42,36.8701124427375,69.2307692307693,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E07, E08",24.75,NA,2
"Lab_61","R02","Lima Market Oven Dry","C.Cham",NA,"Gam",NA,NA,NA,NA,0.0404710300429184,0.00063599999999999,40.4710300429184,0.0578333333333333,0.0483333333333333,0.0393333333333333,8535.66666666667,0.00095399999999999,0.0126869523551518,0.00018667619023325,12.6869523551518,0.0492617724226628,0.0414835978296108,0.0414835978296108,2425.37625946986,0.00028001428534987,0.0089710300429185,0.000132,8.9710300429185,0.0348333333333333,0.0293333333333333,0.0293333333333333,1715,0.000198,0.313482319123029,0.293516022379324,0.313482319123029,0.851788572149789,0.85828133440574,1.05466774143078,0.284146084211722,0.293516022379324,22.1665473633979,20.7547169811322,22.1665473633979,60.2305475504323,60.6896551724138,74.5762711864407,20.0921622993713,20.7547169811322,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E09, E10",23.65,NA,2
"Lab_62","R03","Lima Market Freeze Dry","C.Cham",NA,"Gam",NA,NA,NA,NA,0.0735652173913044,0.001128,73.5652173913044,0.047,0.034,0.019,8243.66666666667,0.001692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E12",23,NA,1
"Lab_63","R01","Ilo Freeze Dry","C.Cham",NA,"Gam",NA,NA,NA,NA,0.0842284378739813,0.001064,84.2284378739813,0.0194444444444444,0.0217777777777778,0.00844444444444445,15890,0.001596,0.0175763879175087,0.00022810523887013,17.5763879175087,0.0032885885748775,0.00541944373255875,0.0032885885748775,1440.31049893186,0.00034215785830519,0.010147732295555,0.00013169662106523,10.147732295555,0.00189866749895945,0.00312891729785083,0.00189866749895945,831.563654274952,0.00019754493159785,0.208675221352267,0.214384622998245,0.208675221352267,0.169127412422271,0.248852008127698,0.389438120709177,0.0906425738786569,0.214384622998245,22.3702374408231,21.8045112781955,22.3702374408231,19.4285714285714,28.0612244897959,44.7368421052631,10.4615061883784,21.8045112781955,3,3,3,3,3,3,3,3,123,124,123,123,123,134,123,124,4,3,4,4,4,2,4,3,"F02, F03, F04, F05",23.8,NA,4
"Lab_64","R01","Ilo oven dry","C.Cham",NA,"Gam",NA,NA,NA,NA,0.0150627615062762,0.00024,15.0627615062762,0.00866666666666667,0.00666666666666667,0.00366666666666667,4174.66666666667,0.00036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F09",23.9,NA,1
"Lab_70","R01","Ilo Fresh","C.Cham",NA,"Gam",NA,NA,NA,NA,0.145251722528938,0.003848,145.251722528938,0.0345555555555556,0.0508888888888889,0.0148888888888889,58533.6666666667,0.005772,0.203730184921135,0.00016336462285329,203.730184921135,0.00781972813773907,0.00411411301812747,0.00350132250146416,6514.41496477875,0.00024504693427994,0.11762367710627,9.43186089804128e-05,117.62367710627,0.00451472214531335,0.00237528425849244,0.00202148948874003,3761.09923352794,0.00014147791347061,1.40260081859303,0.0424544238184244,1.40260081859303,0.22629438340724,0.0808450156400595,0.235163451590877,0.11129347153112,0.0424544238184244,161.956970295533,4.78170478170479,161.956970295533,25.4019292604502,8.95196506550218,23.8805970149254,12.0096127015222,4.78170478170479,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C09, C10, C11",141.331666666667,"2025-05-15",3
"Lab_71","R01","Lima Fresh","C.Cham",NA,"Gam",NA,NA,NA,NA,0.256536659426163,0.002992,256.536659426163,0.04,0.0473333333333333,0.018,45001.6666666667,0.004488,0.280259889731869,0.00287522938215371,280.259889731869,0.00709459888459759,0.0208806130178211,0.0030550504633039,34563.1413551103,0.00431284407323056,0.161808122779749,0.00166001445776837,161.808122779749,0.00409606857581484,0.0120554275466834,0.0017638342073764,19955.038965412,0.00249002168665255,1.09247501062332,0.960972387083459,1.09247501062332,0.17736497211494,0.441139711644108,0.169725025739105,0.768041361914972,0.960972387083459,126.145869413455,110.96256684492,126.145869413455,19.1666666666667,50.7042253521127,18.5185185185185,88.6715306840487,110.96256684492,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C12, D01, D02",19.5075,"2025-05-15",3
